iteration, enemy_level, game_time(s), date, my_score, enemy_score, battle_result
127, 3, 225, 2020-08-07T10:31:41+00:00, 12, 7, WIN
128, 1, 225, 2020-08-07T10:36:35+00:00, 9, 7, WIN
128, 2, 225, 2020-08-07T10:41:22+00:00, 8, 2, WIN
128, 3, 225, 2020-08-07T10:46:10+00:00, 13, 1, WIN
129, 1, 225, 2020-08-07T10:51:04+00:00, 12, 13, LOSE
129, 2, 225, 2020-08-07T10:55:52+00:00, 9, 2, WIN
129, 3, 225, 2020-08-07T11:00:39+00:00, 14, 6, WIN
130, 1, 225, 2020-08-07T11:05:33+00:00, 17, 10, WIN
130, 2, 225, 2020-08-07T11:10:21+00:00, 12, 1, WIN
130, 3, 225, 2020-08-07T11:15:09+00:00, 8, 12, LOSE
131, 1, 225, 2020-08-07T11:20:03+00:00, 17, 10, WIN
131, 2, 225, 2020-08-07T11:24:51+00:00, 13, 1, WIN
131, 3, 225, 2020-08-07T11:29:38+00:00, 10, 0, WIN
132, 1, 225, 2020-08-07T11:34:33+00:00, 14, 1, WIN
132, 2, 225, 2020-08-07T11:39:20+00:00, 8, 2, WIN
132, 3, 225, 2020-08-07T11:44:08+00:00, 8, 3, WIN
133, 1, 225, 2020-08-07T11:49:02+00:00, 17, 4, WIN
133, 2, 225, 2020-08-07T11:53:50+00:00, 9, 2, WIN
133, 3, 225, 2020-08-07T11:58:38+00:00, 9, 2, WIN
134, 1, 225, 2020-08-07T12:03:32+00:00, 9, 10, LOSE
134, 2, 225, 2020-08-07T12:08:20+00:00, 9, 2, WIN
134, 3, 225, 2020-08-07T12:13:08+00:00, 10, 0, WIN
135, 1, 225, 2020-08-07T12:18:02+00:00, 17, 7, WIN
135, 2, 225, 2020-08-07T12:22:50+00:00, 9, 2, WIN
135, 3, 225, 2020-08-07T12:27:37+00:00, 10, 0, WIN
136, 1, 225, 2020-08-07T12:32:32+00:00, 17, 13, WIN
136, 2, 225, 2020-08-07T12:37:19+00:00, 9, 2, WIN
136, 3, 225, 2020-08-07T12:42:07+00:00, 11, 10, WIN
137, 1, 225, 2020-08-07T12:47:01+00:00, 17, 7, WIN
137, 2, 225, 2020-08-07T12:51:49+00:00, 9, 2, WIN
137, 3, 225, 2020-08-07T12:56:37+00:00, 8, 14, LOSE
138, 1, 225, 2020-08-07T13:01:31+00:00, 13, 12, WIN
138, 2, 225, 2020-08-07T13:06:18+00:00, 9, 2, WIN
138, 3, 225, 2020-08-07T13:11:06+00:00, 10, 0, WIN
139, 1, 225, 2020-08-07T13:16:00+00:00, 10, 0, WIN
139, 2, 225, 2020-08-07T13:20:48+00:00, 9, 2, WIN
139, 3, 225, 2020-08-07T13:25:36+00:00, 9, 13, LOSE
140, 1, 225, 2020-08-07T13:30:30+00:00, 9, 10, LOSE
140, 2, 225, 2020-08-07T13:35:18+00:00, 13, 7, WIN
140, 3, 225, 2020-08-07T13:40:05+00:00, 10, 0, WIN
141, 1, 225, 2020-08-07T13:44:59+00:00, 9, 7, WIN
141, 2, 225, 2020-08-07T13:49:47+00:00, 13, 1, WIN
141, 3, 225, 2020-08-07T13:54:35+00:00, 10, 0, WIN
142, 1, 225, 2020-08-07T13:59:29+00:00, 16, 10, WIN
142, 2, 225, 2020-08-07T14:04:17+00:00, 14, 2, WIN
142, 3, 225, 2020-08-07T14:09:04+00:00, 12, 12, LOSE
143, 1, 225, 2020-08-07T14:13:59+00:00, 15, 13, WIN
143, 2, 225, 2020-08-07T14:18:46+00:00, 8, 2, WIN
143, 3, 225, 2020-08-07T14:23:35+00:00, 9, 1, WIN
144, 1, 225, 2020-08-07T14:28:29+00:00, 16, 13, WIN
144, 2, 225, 2020-08-07T14:33:17+00:00, 9, 2, WIN
144, 3, 225, 2020-08-07T14:38:05+00:00, 8, 14, LOSE
145, 1, 225, 2020-08-07T14:42:59+00:00, 12, 10, WIN
145, 2, 225, 2020-08-07T14:47:47+00:00, 10, 1, WIN
145, 3, 225, 2020-08-07T14:52:34+00:00, 10, 0, WIN
146, 1, 225, 2020-08-07T14:57:28+00:00, 12, 10, WIN
146, 2, 225, 2020-08-07T15:02:16+00:00, 9, 2, WIN
146, 3, 225, 2020-08-07T15:07:04+00:00, 12, 0, WIN
147, 1, 225, 2020-08-07T15:11:58+00:00, 10, 0, WIN
147, 2, 225, 2020-08-07T15:16:46+00:00, 9, 2, WIN
147, 3, 225, 2020-08-07T15:21:34+00:00, 11, 2, WIN
148, 1, 225, 2020-08-07T15:26:28+00:00, 13, 3, WIN
148, 2, 225, 2020-08-07T15:31:16+00:00, 9, 2, WIN
148, 3, 225, 2020-08-07T15:36:04+00:00, 10, 0, WIN
149, 1, 225, 2020-08-07T15:40:58+00:00, 10, 0, WIN
149, 2, 225, 2020-08-07T15:45:46+00:00, 9, 2, WIN
149, 3, 225, 2020-08-07T15:50:34+00:00, 11, 9, WIN
150, 1, 225, 2020-08-07T15:55:28+00:00, 17, 10, WIN
150, 2, 225, 2020-08-07T16:00:15+00:00, 9, 2, WIN
150, 3, 225, 2020-08-07T16:05:03+00:00, 8, 14, LOSE
151, 1, 225, 2020-08-07T16:09:58+00:00, 21, 9, WIN
151, 2, 225, 2020-08-07T16:14:46+00:00, 8, 2, WIN
151, 3, 225, 2020-08-07T16:19:33+00:00, 9, 12, LOSE
152, 1, 225, 2020-08-07T16:24:28+00:00, 17, 5, WIN
152, 2, 225, 2020-08-07T16:29:15+00:00, 12, 2, WIN
152, 3, 225, 2020-08-07T16:34:03+00:00, 8, 13, LOSE
153, 1, 225, 2020-08-07T16:39:01+00:00, 17, 5, WIN
153, 2, 225, 2020-08-07T16:43:49+00:00, 9, 5, WIN
153, 3, 225, 2020-08-07T16:48:36+00:00, 8, 2, WIN
154, 1, 225, 2020-08-07T16:53:30+00:00, 21, 12, WIN
154, 2, 225, 2020-08-07T16:58:18+00:00, 9, 2, WIN
154, 3, 225, 2020-08-07T17:03:06+00:00, 11, 1, WIN
155, 1, 225, 2020-08-07T17:08:00+00:00, 16, 4, WIN
155, 2, 225, 2020-08-07T17:12:47+00:00, 10, 1, WIN
155, 3, 225, 2020-08-07T17:17:35+00:00, 12, 1, WIN
156, 1, 225, 2020-08-07T17:22:29+00:00, 15, 4, WIN
156, 2, 225, 2020-08-07T17:27:17+00:00, 9, 2, WIN
156, 3, 225, 2020-08-07T17:32:05+00:00, 10, 0, WIN
157, 1, 225, 2020-08-07T17:36:59+00:00, 12, 13, LOSE
157, 2, 225, 2020-08-07T17:41:46+00:00, 13, 2, WIN
157, 3, 225, 2020-08-07T17:46:34+00:00, 13, 15, LOSE
158, 1, 225, 2020-08-07T17:51:40+00:00, 12, 10, WIN
158, 2, 225, 2020-08-07T17:56:28+00:00, 9, 1, WIN
158, 3, 225, 2020-08-07T18:01:17+00:00, 10, 12, LOSE
159, 1, 225, 2020-08-07T18:06:11+00:00, 16, 4, WIN
159, 2, 225, 2020-08-07T18:10:59+00:00, 10, 1, WIN
159, 3, 225, 2020-08-07T18:15:48+00:00, 9, 12, LOSE
160, 1, 225, 2020-08-07T18:20:42+00:00, 16, 4, WIN
160, 2, 225, 2020-08-07T18:25:30+00:00, 9, 2, WIN
160, 3, 225, 2020-08-07T18:30:17+00:00, 8, 13, LOSE
161, 1, 225, 2020-08-07T18:35:12+00:00, 17, 12, WIN
161, 2, 225, 2020-08-07T18:39:59+00:00, 9, 2, WIN
161, 3, 225, 2020-08-07T18:44:47+00:00, 10, 0, WIN
162, 1, 225, 2020-08-07T18:49:41+00:00, 16, 10, WIN
162, 2, 225, 2020-08-07T18:54:29+00:00, 9, 2, WIN
162, 3, 225, 2020-08-07T18:59:17+00:00, 13, 1, WIN
163, 1, 225, 2020-08-07T19:04:11+00:00, 10, 0, WIN
163, 2, 225, 2020-08-07T19:08:59+00:00, 9, 2, WIN
163, 3, 225, 2020-08-07T19:13:47+00:00, 13, 1, WIN
164, 1, 225, 2020-08-07T19:18:41+00:00, 11, 13, LOSE
164, 2, 225, 2020-08-07T19:23:29+00:00, 12, 1, WIN
164, 3, 225, 2020-08-07T19:28:17+00:00, 10, 0, WIN
165, 1, 225, 2020-08-07T19:33:11+00:00, 9, 10, LOSE
165, 2, 225, 2020-08-07T19:37:58+00:00, 9, 2, WIN
165, 3, 225, 2020-08-07T19:42:46+00:00, 8, 13, LOSE
166, 1, 225, 2020-08-07T19:47:40+00:00, 16, 4, WIN
166, 2, 225, 2020-08-07T19:52:28+00:00, 9, 2, WIN
166, 3, 225, 2020-08-07T19:57:16+00:00, 8, 14, LOSE
167, 1, 225, 2020-08-07T20:02:10+00:00, 10, 9, WIN
167, 2, 225, 2020-08-07T20:06:58+00:00, 12, 2, WIN
167, 3, 225, 2020-08-07T20:11:46+00:00, 12, 1, WIN
168, 1, 225, 2020-08-07T20:16:41+00:00, 16, 4, WIN
168, 2, 225, 2020-08-07T20:21:28+00:00, 9, 2, WIN
168, 3, 225, 2020-08-07T20:26:16+00:00, 13, 1, WIN
169, 1, 225, 2020-08-07T20:31:10+00:00, 12, 5, WIN
169, 2, 225, 2020-08-07T20:35:58+00:00, 9, 2, WIN
169, 3, 225, 2020-08-07T20:40:45+00:00, 13, 1, WIN
170, 1, 225, 2020-08-07T20:45:40+00:00, 12, 13, LOSE
170, 2, 225, 2020-08-07T20:50:27+00:00, 9, 2, WIN
170, 3, 225, 2020-08-07T20:55:15+00:00, 13, 1, WIN
171, 1, 225, 2020-08-07T21:00:09+00:00, 17, 13, WIN
171, 2, 225, 2020-08-07T21:04:57+00:00, 9, 2, WIN
171, 3, 225, 2020-08-07T21:09:45+00:00, 10, 1, WIN
172, 1, 225, 2020-08-07T21:14:39+00:00, 17, 13, WIN
172, 2, 225, 2020-08-07T21:19:27+00:00, 10, 1, WIN
172, 3, 225, 2020-08-07T21:24:16+00:00, 5, 7, LOSE
173, 1, 225, 2020-08-07T21:29:10+00:00, 9, 10, LOSE
173, 2, 225, 2020-08-07T21:33:59+00:00, 10, 1, WIN
173, 3, 225, 2020-08-07T21:38:47+00:00, 10, 0, WIN
174, 1, 225, 2020-08-07T21:43:41+00:00, 17, 5, WIN
174, 2, 225, 2020-08-07T21:48:28+00:00, 9, 2, WIN
174, 3, 225, 2020-08-07T21:53:16+00:00, 16, 14, WIN
175, 1, 225, 2020-08-07T21:58:11+00:00, 14, 4, WIN
175, 2, 225, 2020-08-07T22:02:59+00:00, 9, 2, WIN
175, 3, 225, 2020-08-07T22:07:46+00:00, 8, 14, LOSE
176, 1, 225, 2020-08-07T22:12:40+00:00, 13, 12, WIN
176, 2, 225, 2020-08-07T22:17:28+00:00, 9, 2, WIN
176, 3, 225, 2020-08-07T22:22:15+00:00, 12, 2, WIN
177, 1, 225, 2020-08-07T22:27:10+00:00, 11, 10, WIN
177, 2, 225, 2020-08-07T22:31:57+00:00, 9, 2, WIN
177, 3, 225, 2020-08-07T22:36:46+00:00, 9, 13, LOSE
178, 1, 225, 2020-08-07T22:41:40+00:00, 20, 13, WIN
178, 2, 225, 2020-08-07T22:46:27+00:00, 9, 10, LOSE
178, 3, 225, 2020-08-07T22:51:15+00:00, 12, 12, LOSE
179, 1, 225, 2020-08-07T22:56:09+00:00, 17, 4, WIN
179, 2, 225, 2020-08-07T23:00:57+00:00, 9, 2, WIN
179, 3, 225, 2020-08-07T23:05:45+00:00, 10, 6, WIN
180, 1, 225, 2020-08-07T23:10:39+00:00, 17, 13, WIN
180, 2, 225, 2020-08-07T23:15:27+00:00, 9, 2, WIN
180, 3, 225, 2020-08-07T23:20:14+00:00, 13, 1, WIN
181, 1, 225, 2020-08-07T23:25:08+00:00, 10, 0, WIN
181, 2, 225, 2020-08-07T23:29:56+00:00, 9, 10, LOSE
181, 3, 225, 2020-08-07T23:34:44+00:00, 10, 0, WIN
182, 1, 225, 2020-08-07T23:39:39+00:00, 15, 4, WIN
182, 2, 225, 2020-08-07T23:44:26+00:00, 9, 2, WIN
182, 3, 225, 2020-08-07T23:49:15+00:00, 8, 13, LOSE
183, 1, 225, 2020-08-07T23:54:09+00:00, 13, 3, WIN
183, 2, 225, 2020-08-07T23:58:56+00:00, 9, 2, WIN
183, 3, 225, 2020-08-08T00:03:44+00:00, 8, 14, LOSE
184, 1, 225, 2020-08-08T00:08:38+00:00, 12, 10, WIN
184, 2, 225, 2020-08-08T00:13:26+00:00, 9, 2, WIN
184, 3, 225, 2020-08-08T00:18:14+00:00, 10, 0, WIN
185, 1, 225, 2020-08-08T00:23:08+00:00, 10, 0, WIN
185, 2, 225, 2020-08-08T00:27:56+00:00, 9, 2, WIN
185, 3, 225, 2020-08-08T00:32:43+00:00, 9, 2, WIN
186, 1, 225, 2020-08-08T00:37:37+00:00, 10, 0, WIN
186, 2, 225, 2020-08-08T00:42:25+00:00, 9, 2, WIN
186, 3, 225, 2020-08-08T00:47:13+00:00, 9, 11, LOSE
187, 1, 225, 2020-08-08T00:52:07+00:00, 17, 10, WIN
187, 2, 225, 2020-08-08T00:56:55+00:00, 12, 1, WIN
187, 3, 225, 2020-08-08T01:01:42+00:00, 10, 0, WIN
188, 1, 225, 2020-08-08T01:06:36+00:00, 17, 10, WIN
188, 2, 225, 2020-08-08T01:11:24+00:00, 9, 2, WIN
188, 3, 225, 2020-08-08T01:16:12+00:00, 12, 1, WIN
189, 1, 225, 2020-08-08T01:21:06+00:00, 12, 7, WIN
189, 2, 225, 2020-08-08T01:25:54+00:00, 9, 2, WIN
189, 3, 225, 2020-08-08T01:30:41+00:00, 2, 12, LOSE
190, 1, 225, 2020-08-08T01:35:35+00:00, 12, 1, WIN
190, 2, 225, 2020-08-08T01:40:23+00:00, 9, 2, WIN
190, 3, 225, 2020-08-08T01:45:11+00:00, 8, 14, LOSE
191, 1, 225, 2020-08-08T01:50:05+00:00, 16, 4, WIN
191, 2, 225, 2020-08-08T01:54:53+00:00, 9, 2, WIN
191, 3, 225, 2020-08-08T01:59:40+00:00, 12, 10, WIN
192, 1, 225, 2020-08-08T02:04:34+00:00, 17, 12, WIN
192, 2, 225, 2020-08-08T02:09:22+00:00, 9, 2, WIN
192, 3, 225, 2020-08-08T02:14:10+00:00, 10, 1, WIN
193, 1, 225, 2020-08-08T02:19:04+00:00, 15, 3, WIN
193, 2, 225, 2020-08-08T02:23:52+00:00, 9, 2, WIN
193, 3, 225, 2020-08-08T02:28:40+00:00, 10, 12, LOSE
194, 1, 225, 2020-08-08T02:33:33+00:00, 12, 12, LOSE
194, 2, 225, 2020-08-08T02:38:21+00:00, 10, 1, WIN
194, 3, 225, 2020-08-08T02:43:10+00:00, 9, 8, WIN
195, 1, 225, 2020-08-08T02:48:04+00:00, 10, 0, WIN
195, 2, 225, 2020-08-08T02:52:51+00:00, 9, 2, WIN
195, 3, 225, 2020-08-08T02:57:40+00:00, 10, 12, LOSE
196, 1, 225, 2020-08-08T03:02:34+00:00, 12, 13, LOSE
196, 2, 225, 2020-08-08T03:07:22+00:00, 9, 2, WIN
196, 3, 225, 2020-08-08T03:12:09+00:00, 9, 12, LOSE
197, 1, 225, 2020-08-08T03:17:03+00:00, 13, 9, WIN
197, 2, 225, 2020-08-08T03:21:51+00:00, 9, 2, WIN
197, 3, 225, 2020-08-08T03:26:39+00:00, 9, 13, LOSE
198, 1, 225, 2020-08-08T03:31:33+00:00, 20, 9, WIN
198, 2, 225, 2020-08-08T03:36:21+00:00, 9, 2, WIN
198, 3, 225, 2020-08-08T03:41:09+00:00, 10, 0, WIN
199, 1, 225, 2020-08-08T03:46:03+00:00, 15, 13, WIN
199, 2, 225, 2020-08-08T03:50:51+00:00, 9, 2, WIN
199, 3, 225, 2020-08-08T03:55:39+00:00, 9, 1, WIN
200, 1, 225, 2020-08-08T04:00:33+00:00, 12, 5, WIN
200, 2, 225, 2020-08-08T04:05:20+00:00, 9, 7, WIN
200, 3, 225, 2020-08-08T04:10:08+00:00, 9, 2, WIN
201, 1, 225, 2020-08-08T04:15:02+00:00, 14, 4, WIN
201, 2, 225, 2020-08-08T04:19:50+00:00, 9, 2, WIN
201, 3, 225, 2020-08-08T04:24:38+00:00, 2, 12, LOSE
202, 1, 225, 2020-08-08T04:29:32+00:00, 17, 13, WIN
202, 2, 225, 2020-08-08T04:34:20+00:00, 9, 2, WIN
202, 3, 225, 2020-08-08T04:39:08+00:00, 8, 14, LOSE
203, 1, 225, 2020-08-08T04:44:02+00:00, 11, 14, LOSE
203, 2, 225, 2020-08-08T04:48:50+00:00, 9, 2, WIN
203, 3, 225, 2020-08-08T04:53:38+00:00, 10, 0, WIN
204, 1, 225, 2020-08-08T04:58:32+00:00, 17, 13, WIN
204, 2, 225, 2020-08-08T05:03:19+00:00, 10, 1, WIN
204, 3, 225, 2020-08-08T05:08:07+00:00, 12, 1, WIN
205, 1, 225, 2020-08-08T05:13:02+00:00, 17, 12, WIN
205, 2, 225, 2020-08-08T05:17:49+00:00, 9, 2, WIN
205, 3, 225, 2020-08-08T05:22:37+00:00, 13, 1, WIN
206, 1, 225, 2020-08-08T05:27:31+00:00, 12, 10, WIN
206, 2, 225, 2020-08-08T05:32:19+00:00, 9, 2, WIN
206, 3, 225, 2020-08-08T05:37:07+00:00, 9, 10, LOSE
207, 1, 225, 2020-08-08T05:42:01+00:00, 15, 4, WIN
207, 2, 225, 2020-08-08T05:46:49+00:00, 12, 2, WIN
207, 3, 225, 2020-08-08T05:51:36+00:00, 9, 13, LOSE
208, 1, 225, 2020-08-08T05:56:30+00:00, 12, 13, LOSE
208, 2, 225, 2020-08-08T06:01:18+00:00, 10, 1, WIN
208, 3, 225, 2020-08-08T06:06:06+00:00, 12, 13, LOSE
209, 1, 225, 2020-08-08T06:11:00+00:00, 11, 13, LOSE
209, 2, 225, 2020-08-08T06:15:47+00:00, 9, 2, WIN
209, 3, 225, 2020-08-08T06:20:35+00:00, 10, 0, WIN
210, 1, 225, 2020-08-08T06:25:29+00:00, 12, 10, WIN
210, 2, 225, 2020-08-08T06:30:17+00:00, 9, 2, WIN
210, 3, 225, 2020-08-08T06:35:05+00:00, 9, 2, WIN
211, 1, 225, 2020-08-08T06:39:59+00:00, 17, 13, WIN
211, 2, 225, 2020-08-08T06:44:47+00:00, 9, 2, WIN
211, 3, 225, 2020-08-08T06:49:35+00:00, 9, 12, LOSE
212, 1, 225, 2020-08-08T06:54:29+00:00, 10, 0, WIN
212, 2, 225, 2020-08-08T06:59:17+00:00, 9, 2, WIN
212, 3, 225, 2020-08-08T07:04:04+00:00, 6, 14, LOSE
213, 1, 225, 2020-08-08T07:08:59+00:00, 16, 4, WIN
213, 2, 225, 2020-08-08T07:13:46+00:00, 9, 2, WIN
213, 3, 225, 2020-08-08T07:18:34+00:00, 10, 0, WIN
214, 1, 225, 2020-08-08T07:23:32+00:00, 15, 9, WIN
214, 2, 225, 2020-08-08T07:28:20+00:00, 9, 2, WIN
214, 3, 225, 2020-08-08T07:33:08+00:00, 12, 1, WIN
215, 1, 225, 2020-08-08T07:38:02+00:00, 12, 10, WIN
215, 2, 225, 2020-08-08T07:42:49+00:00, 9, 2, WIN
215, 3, 225, 2020-08-08T07:47:37+00:00, 10, 1, WIN
216, 1, 225, 2020-08-08T07:52:31+00:00, 10, 0, WIN
216, 2, 225, 2020-08-08T07:57:19+00:00, 9, 2, WIN
216, 3, 225, 2020-08-08T08:02:06+00:00, 13, 1, WIN
217, 1, 225, 2020-08-08T08:07:00+00:00, 10, 0, WIN
217, 2, 225, 2020-08-08T08:11:49+00:00, 9, 2, WIN
217, 3, 225, 2020-08-08T08:16:36+00:00, 13, 1, WIN
218, 1, 225, 2020-08-08T08:21:30+00:00, 13, 3, WIN
218, 2, 225, 2020-08-08T08:26:18+00:00, 9, 2, WIN
218, 3, 225, 2020-08-08T08:31:06+00:00, 13, 1, WIN
219, 1, 225, 2020-08-08T08:36:00+00:00, 17, 10, WIN
219, 2, 225, 2020-08-08T08:40:48+00:00, 8, 2, WIN
219, 3, 225, 2020-08-08T08:45:35+00:00, 12, 1, WIN
220, 1, 225, 2020-08-08T08:50:30+00:00, 12, 13, LOSE
220, 2, 225, 2020-08-08T08:55:17+00:00, 9, 2, WIN
220, 3, 225, 2020-08-08T09:00:05+00:00, 12, 2, WIN
221, 1, 225, 2020-08-08T09:04:59+00:00, 17, 7, WIN
221, 2, 225, 2020-08-08T09:09:47+00:00, 9, 2, WIN
221, 3, 225, 2020-08-08T09:14:35+00:00, 9, 5, WIN
222, 1, 225, 2020-08-08T09:19:29+00:00, 20, 13, WIN
222, 2, 225, 2020-08-08T09:24:17+00:00, 9, 2, WIN
222, 3, 225, 2020-08-08T09:29:04+00:00, 10, 0, WIN
223, 1, 225, 2020-08-08T09:33:59+00:00, 20, 13, WIN
223, 2, 225, 2020-08-08T09:38:46+00:00, 9, 2, WIN
223, 3, 225, 2020-08-08T09:43:35+00:00, 9, 13, LOSE
224, 1, 225, 2020-08-08T09:48:28+00:00, 16, 13, WIN
224, 2, 225, 2020-08-08T09:53:16+00:00, 9, 2, WIN
224, 3, 225, 2020-08-08T09:58:04+00:00, 10, 1, WIN
225, 1, 225, 2020-08-08T10:02:58+00:00, 17, 4, WIN
225, 2, 225, 2020-08-08T10:07:46+00:00, 13, 6, WIN
225, 3, 225, 2020-08-08T10:12:33+00:00, 12, 2, WIN
226, 1, 225, 2020-08-08T10:17:27+00:00, 20, 13, WIN
226, 2, 225, 2020-08-08T10:22:15+00:00, 10, 1, WIN
226, 3, 225, 2020-08-08T10:27:03+00:00, 10, 0, WIN
227, 1, 225, 2020-08-08T10:31:56+00:00, 13, 12, WIN
227, 2, 225, 2020-08-08T10:36:44+00:00, 9, 2, WIN
227, 3, 225, 2020-08-08T10:41:32+00:00, 10, 1, WIN
228, 1, 225, 2020-08-08T10:46:27+00:00, 10, 4, WIN
228, 2, 225, 2020-08-08T10:51:15+00:00, 9, 2, WIN
228, 3, 225, 2020-08-08T10:56:02+00:00, 13, 1, WIN
229, 1, 225, 2020-08-08T11:00:56+00:00, 16, 4, WIN
229, 2, 225, 2020-08-08T11:05:44+00:00, 9, 2, WIN
229, 3, 225, 2020-08-08T11:10:32+00:00, 9, 2, WIN
230, 1, 225, 2020-08-08T11:15:26+00:00, 16, 13, WIN
230, 2, 225, 2020-08-08T11:20:14+00:00, 17, 9, WIN
230, 3, 225, 2020-08-08T11:25:01+00:00, 12, 2, WIN
231, 1, 225, 2020-08-08T11:29:55+00:00, 13, 12, WIN
231, 2, 225, 2020-08-08T11:34:43+00:00, 9, 2, WIN
231, 3, 225, 2020-08-08T11:39:31+00:00, 9, 5, WIN
232, 1, 225, 2020-08-08T11:44:25+00:00, 17, 7, WIN
232, 2, 225, 2020-08-08T11:49:13+00:00, 9, 2, WIN
232, 3, 225, 2020-08-08T11:54:00+00:00, 9, 1, WIN
233, 1, 225, 2020-08-08T11:58:54+00:00, 10, 0, WIN
233, 2, 225, 2020-08-08T12:03:42+00:00, 9, 2, WIN
233, 3, 225, 2020-08-08T12:08:30+00:00, 12, 13, LOSE
234, 1, 225, 2020-08-08T12:13:24+00:00, 12, 10, WIN
234, 2, 225, 2020-08-08T12:18:12+00:00, 13, 1, WIN
234, 3, 225, 2020-08-08T12:23:00+00:00, 10, 0, WIN
235, 1, 225, 2020-08-08T12:27:54+00:00, 10, 0, WIN
235, 2, 225, 2020-08-08T12:32:42+00:00, 9, 2, WIN
235, 3, 225, 2020-08-08T12:37:30+00:00, 9, 5, WIN
236, 1, 225, 2020-08-08T12:42:24+00:00, 17, 4, WIN
236, 2, 225, 2020-08-08T12:47:12+00:00, 9, 2, WIN
236, 3, 225, 2020-08-08T12:52:00+00:00, 9, 2, WIN
237, 1, 225, 2020-08-08T12:56:54+00:00, 17, 13, WIN
237, 2, 225, 2020-08-08T13:01:42+00:00, 9, 2, WIN
237, 3, 225, 2020-08-08T13:06:29+00:00, 8, 13, LOSE
238, 1, 225, 2020-08-08T13:11:23+00:00, 18, 12, WIN
238, 2, 225, 2020-08-08T13:16:11+00:00, 9, 2, WIN
238, 3, 225, 2020-08-08T13:20:59+00:00, 9, 13, LOSE
239, 1, 225, 2020-08-08T13:25:53+00:00, 9, 10, LOSE
239, 2, 225, 2020-08-08T13:30:41+00:00, 9, 2, WIN
239, 3, 225, 2020-08-08T13:35:28+00:00, 10, 7, WIN
240, 1, 225, 2020-08-08T13:40:22+00:00, 15, 5, WIN
240, 2, 225, 2020-08-08T13:45:11+00:00, 9, 2, WIN
240, 3, 225, 2020-08-08T13:49:58+00:00, 11, 13, LOSE
241, 1, 225, 2020-08-08T13:54:52+00:00, 17, 13, WIN
241, 2, 225, 2020-08-08T13:59:40+00:00, 9, 2, WIN
241, 3, 225, 2020-08-08T14:04:28+00:00, 10, 0, WIN
242, 1, 225, 2020-08-08T14:09:22+00:00, 17, 10, WIN
242, 2, 225, 2020-08-08T14:14:10+00:00, 9, 2, WIN
242, 3, 225, 2020-08-08T14:18:58+00:00, 12, 13, LOSE
243, 1, 225, 2020-08-08T14:23:51+00:00, 17, 10, WIN
243, 2, 225, 2020-08-08T14:28:40+00:00, 17, 7, WIN
243, 3, 225, 2020-08-08T14:33:27+00:00, 10, 0, WIN
244, 1, 225, 2020-08-08T14:38:22+00:00, 10, 0, WIN
244, 2, 225, 2020-08-08T14:43:10+00:00, 9, 2, WIN
244, 3, 225, 2020-08-08T14:47:57+00:00, 9, 11, LOSE
245, 1, 225, 2020-08-08T14:52:51+00:00, 17, 10, WIN
245, 2, 225, 2020-08-08T14:57:39+00:00, 9, 2, WIN
245, 3, 225, 2020-08-08T15:02:27+00:00, 10, 14, LOSE
246, 1, 225, 2020-08-08T15:07:21+00:00, 12, 5, WIN
246, 2, 225, 2020-08-08T15:12:09+00:00, 9, 2, WIN
246, 3, 225, 2020-08-08T15:16:57+00:00, 10, 0, WIN
247, 1, 225, 2020-08-08T15:21:51+00:00, 12, 1, WIN
247, 2, 225, 2020-08-08T15:26:39+00:00, 9, 2, WIN
247, 3, 225, 2020-08-08T15:31:27+00:00, 13, 1, WIN
248, 1, 225, 2020-08-08T15:36:21+00:00, 18, 12, WIN
248, 2, 225, 2020-08-08T15:41:09+00:00, 13, 1, WIN
248, 3, 225, 2020-08-08T15:45:57+00:00, 14, 14, LOSE
249, 1, 225, 2020-08-08T15:50:51+00:00, 17, 13, WIN
249, 2, 225, 2020-08-08T15:55:38+00:00, 9, 2, WIN
249, 3, 225, 2020-08-08T16:00:26+00:00, 9, 12, LOSE
250, 1, 225, 2020-08-08T16:05:20+00:00, 12, 13, LOSE
250, 2, 225, 2020-08-08T16:10:08+00:00, 9, 2, WIN
250, 3, 225, 2020-08-08T16:14:56+00:00, 13, 14, LOSE
251, 1, 225, 2020-08-08T16:19:50+00:00, 15, 10, WIN
251, 2, 225, 2020-08-08T16:24:37+00:00, 9, 2, WIN
251, 3, 225, 2020-08-08T16:29:25+00:00, 10, 13, LOSE
252, 1, 225, 2020-08-08T16:34:19+00:00, 17, 10, WIN
252, 2, 225, 2020-08-08T16:39:07+00:00, 9, 2, WIN
252, 3, 225, 2020-08-08T16:43:55+00:00, 10, 0, WIN
253, 1, 225, 2020-08-08T16:48:48+00:00, 13, 9, WIN
253, 2, 225, 2020-08-08T16:53:36+00:00, 9, 2, WIN
253, 3, 225, 2020-08-08T16:58:24+00:00, 13, 1, WIN
254, 1, 225, 2020-08-08T17:03:18+00:00, 10, 0, WIN
254, 2, 225, 2020-08-08T17:08:05+00:00, 9, 2, WIN
254, 3, 225, 2020-08-08T17:12:53+00:00, 13, 1, WIN
255, 1, 225, 2020-08-08T17:17:47+00:00, 19, 5, WIN
255, 2, 225, 2020-08-08T17:22:35+00:00, 9, 2, WIN
255, 3, 225, 2020-08-08T17:27:23+00:00, 10, 0, WIN
256, 1, 225, 2020-08-08T17:32:17+00:00, 12, 7, WIN
